Name,Country,Date,Content
Riki S,1 contribution,May 2017,"this beach is  located in legian area. In here we can find many restaurant and bar.It is nice to come here on sunset time, drink a beer and enjoy the reggae music by the beach boys..."
Peter T,"Brisbane, Australia",Apr 2017,"A nice clean beach with sun lounges provided by the drink vendors. I settled in under an umbrella with a nice guy keeping my drinks coming as required. I asked him to keep away the pushy locals trying to give you massages, magic mushrooms etc. and he was really good at maintaining my privacy. The sunset was a bonus."
Gyorgy Sipos,"Exeter, UK",May 2017,Beach is ok just if you are white/tourist they actually hunting for you just to rip you off not the nicest experience
Steve T,5 contributions,May 2017,Double six has some good waves at moment where the stream flows out. Unfortunately recent rain has turned the water brown and stanky. Try not to drink lol. Best mid to high tide. 
Fred W,"Melbourne, Australia",Apr 2017,"It is really disappointing to see what unregulated development has done to what is potentially a spectacular beach. There is clearly an infrastructure problem which sees streams dumping all sorts of rubbish directly into the sea. This impacts water quality as well as dumps all sorts of plastic rubbish on the beach. This is the dark side of tourism laid bare, and one which all tourists must take some responsibility for. Having said that there are still great opportunities to enjoy the amenity of the beach, watch a great sunset and contribute positively to the environment."
t0ngdee,"Singapore, Singapore",Apr 2017,Many people were surfing and the crowd was good. A lot of beach benches around as well. Good to take a stroll from here
Sharon L,"Melbourne, Australia",Apr 2017,"Fabulous clean beach, gorgeous sunsets Great beach ""bars"" for pre dinner drinks watching the amazing sunsets"
jimypeny2,australia,Apr 2017,As a result of the previous day's rain (we were told) the water turned a hideous brown every so often which prevented us from swimming.  We had one days swimming in the 8 nights we were there.  Fortunately double six had a pool.The view of the sea is always soothing though.  The people selling trinkets were kind enough to leave us alone. I would recommend going to the other side of Bali if you were after clean and clear sea water
Prince Isher,"New Delhi, India",Apr 2017,"Fairly clean beach with lot of restaurants, spas and shopping stores near by. Excellent for morning walk."
Islam K,"Cairo, Egypt",Apr 2017,The sea view was nice with nice weather but it wasn't clean in many places and there was dogs I liked the idea of sitting a while in front the sea but didn't like the idea of swimming there 
Tracey P,"Auckland Central, New Zealand",Apr 2017,We stayed at luxury double 6.  The beach directly in front is dirty.  The water is brown and we were told that this was from the rains.  We were here 5 days and it never rained and the water never changed.  The beach is filthy and something should be done to clean it up.  Plastic is washed up everyday.  Coming from NZ where we have such beautiful beaches this is a disappointment and a serious problem.  If a beach is what you want then find somewhere else.  We came to experience everything and had a beautiful pool at our hotel so enjoyed it anyway.  Sunset on the beach is my favorite time 🌤
Bryan D,"Gold Coast, Australia",Apr 2017,"Beah was dirty, with toxic materials (similar to orange paint) causing beach closure. Further down (+ a km) beach was open, but couch hire (offered at exhorbitant rates - negotiate down from A$20 ph) only option - and couches were as clean as the beach. Walk down, swim between the (infrequent) flags, and head back to the hotel pool."
Vanessa P,"Surbiton, UK",Apr 2017,Nice beach but you can't really swim in the sea. Nicer than semiyak beach for sure. We paid 2000000 rupas for two beds and umbrella. It was ok for a while but too hot for a long time and a bit expensive. Look like it really comes alive for sunset and kuta was definitely cheaper than semiyak. 
SamD3030,"Melbourne, Australia",Apr 2017,The waves are great but the sand and the first 40 metres or so of the water are not so nice. You can only guess why the water is so brown and there is so much rubbish embedded in the sand. Hopefully the island will improve this over time. 
Peter L,"Darwin, Australia",Apr 2017,"There are better beaches in Bali than Seminyak, even in Kuta at the rear of the Centro Shopping centre looks better."
KDPop,"Melbourne, Australia",Apr 2017,The issues with this beach is the amount of bars and businesses operating on it. There is filth and grime everywhere. The ocean itself has various plastic objects floating around the shore at all times. I know this is a local money maker but the impact on local conservation is alarming. A clean beach brings other forms of income too. 
Michelle,"Melbourne, Australia",Apr 2017,Fairly clean beach a popular spot so quite busy hard to get a photo without other people in the background we went at sunset so perhaps not so busy during the day
Michael_Teoh,"Singapore, Singapore",Mar 2017,One of the stunning and beautiful beach at Seminyak area. Need go inside ally and cross over some building just can reached the beach. 
KATY P,"Kincumber, Australia",Feb 2017,This beach is nice and clean.  Sometimes a bit rough but overall an enjoyable day out spent here.  Some amazing hotels and restaurants here.  If you need to find it our driver Putu at fair dinkum transport (on tripadvisor) was a great driver and can show you exactly where To go.  
rosemoo12,"Sweden, ME",Apr 2017,The restaurant had variety for dinner. Sunset was one of the best sunsets. Do not swim here! Should be nice for relaxing too
CoisDeZweed,"Bergen op Zoom, The Netherlands",Apr 2017,"The sea has nice waves here. Good spot to learn how to surf.It is not possible to swim at all areas, only between the flags. The sea is very rough and there is a strong current.Budget bar available at your left hand side when entering the beach. You can recognize this because they have crappy old chairs with a frozen image on it and only a cooler with drinks and also coconuts. These guys are very nice.Enjoy!"
Mr_Nobody_1979,"Krakow, Poland",Apr 2017,"One of many around Kuta Beach, but less crowded than southern neighbor. Quite a lot of umbrellas and seats for rent available with a friendly locals providing tourists with snacks and drinks. Few good restaurants available just outside. "
