Name,Country,Date,Content
Arne Z,"Steyr, Austria",Apr 2019,"We went to Kelingking early in the morning to avoid the day tourists which was a good decision. The view is breathtaking, the scenery outstanding. We went down to the beach what was expected to be an easy hike but it was really difficult and dangerous. We are from Austria and used to climbing steep mountains but the way down to the beach is absolutely not for the faint-hearted. You need a very good condition, shouldn’t be afraid of heights and please don’t wear Flipflops but proper shoes (I didn’t). The „safety“, if you call it like this, is definitely not comparable to European standards.Once you reach the beach it’s worth the strains! But keep in mind that swimming is not possible due to huge waves and unpredictable and strong currents. So...cool down in the ocean a bit before starting the uphill which should be preferably before the masses of tourists arrive, otherwise you need hours to go back up."
Maarten P,5 contributions,Apr 2019,One of the best views of the island but the hike down is long and pretty rough almost descending vertically at times. The view can however also be enjoyed from above.
Adelene Tschuma,"Melbourne, Australia",Apr 2019,"Magnificent view overlooking the beach and ‘T-Rex’/‘finger’ shaped cliffs. Lots of people trying to take photos and I can only see this place getting more popular as time goes by.Roads aren’t the best getting to the view point by car or bike & getting down to the beach takes some time as the stairwell is fairly broken/old. Will definently recommend this place to friends and family, I can’t stop looking back at my photos, the beach is just so beautiful!! "
Maj S,"Baguio, Philippines",Jun 2018,"I highly recommend that you visit this place early in the morning, maybe between 6 am to 7 am to avoid group of tourists flocking on the very tiny stairs way down and be able to have tons of pictures without pressure. The view is very jaw dropping and really amazing, I could just stare at it whole day! The road going here is better compared top the roads going to other places. There are also some small eatery near the area where you can have your breakfast. I regret not going down to the beach so I recommend you must try it. There is no entrance fee which makes it good. Always remember, Be early! :)"
heggieNK,"Bali, Indonesia",Apr 2019,"View was just like in the pictures.  There was a small deck to take pictures from a higher viewpoint, pay 5000rupiah.  It was near a small eatery.  Go there early and beat the crowd from the daytrip bali tour.  "
Merce a,"Pecatu, Indonesia",Apr 2019,Nice place and a must if you come to Nusa Penida but too manta tourist and the way down to the beach isnt in good conditions. Good views and good places around to drink or eat some local food
Louise M,"Stockholm, Sweden",Apr 2019,Absolutely beautiful. A must do! A lot of people and a big climb down to the beach but worth every step.
Afzal H,18 contributions,Apr 2019,Better to get a view from the vantage points above the T-Rex rock. The hike is not for everyone. gorgeous place
Roversforever,"Bristol, UK",Apr 2019,You just have to see this. It’s beautiful. Climb down to the beach if you’re super adventurous. Just remember you will have to climb back up afterwards. You’ll need to be fit.
Pep Pla,"Ambon, Indonesia",Apr 2019,Far away. Bad track. Many spots to take a photo.Not suitable for people with vertigo. White sand and blue water. 
Lindzia A,"Kuala Lumpur, Malaysia",Apr 2019,Had to go go trough long journey and bumpy road. Be prepared! Not recommended to go by bike unless you are very very fit/ well experienced bikers and have loads of time to spend.
JustAretha,"Los Angeles, CA",Apr 2019,"Listen! I’ve read many stories about people falling to their death by getting too close to the edge. With that in mind, I pretty much stayed away from the edge. It is very tempting to want to get that ”perfect” picture so I see why so many risks to do so. However, getting too close to the edge is not necessary. Anywhere on the walkway at Kelingking is a great spot to take a picture without any unforeseen circumstances. The place is beautiful. Absolutely beautiful. A trip there is absolutely necessary if you're in Bali. I did not walk down to the each, because, frankly, it looked too scary for me. Plus, a few people who walked back up said it is a little frightening on certain spots going down & coming up. But the view above was all the evidence I needed to see. Grateful I had the opportunity to be a part of this journey and witness what nature spent millions of years to create. Enjoy! Be safe! Take lots of pictures... "
Rithy ☺️,11 contributions,Apr 2019,"Amazing !! If you go by yourself, please check the ferry schedule and location of the ferry pier. To us, we prefer to book a tour starting from our hotel. "
Tomáš Krejčí,36 contributions,Mar 2019,"If you have a little physical strength, go down to the beach. The way down (and up) is 20-30 minutes, depending on the tourists on the way. I have never seen such beach sand. The place is not for swimming"
Alvilde P,World,Apr 2019,Terrible with all the Trash at the beach. It is killing me. It is also killing the nature and the animals. 
cityofangels13,"Brisbane, Australia",Mar 2019,"The roads to this place are pretty crazy. The surface is terrible. However it is all worth it when you set eyes on this place. It is picture perfect if you are lucky enough to get it in good weather, The trek down is a little physical but well and truly worth it. The water is so clear and blue. Definitely one of my favorite places that I have been. I haven't seen anything like it. If I could pick one thing to go back to Bali and do or see this would be it hands down. Sure the roads are terrible and the trek down is sketchy but thats Bali. Well and truly worth it."
