Name,Country,Date,Content
DawnAllwood,"Perth, Australia",Sep 2017,It's not the best beach we spent most of our time at the Lawn Beach Club. Free to get in but you are obliged to buy a drink from the bar at least
arcorace2,"Coogee, Australia",May 2017,"Love Canggu Beach great spot with excellent cafe and restaurants, more choices of shopping plus away from busy Kuta"
FloS827,"San Francisco, CA",Sep 2017,"There's some litter along the beach, but expected in Bali if it's not a private beach. The surf is nice with beginner waves and lots of surf shops opening at 6am to rent boards, have lessons. Shops close around 6:30pm. Surf shops all charge the same price and do not bargain - seems like they all decided on the same deal so they'd all be paid decently. As of September 2017, prices are 50k to rent a board (lots of great selections) and 550k for a 2 hour lesson (one on one instruction). If you want to surf more by yourself you'll have to rent a board again."
Jasmyn M,"Airlie Beach, Australia",Aug 2017,"The sand is black, and it's not the cleanest of beaches, but maybe we are spoilt in Australia. I think there are far nicer beaches in Bali, saying that the surfs great and some great cheap little restaurant shacks"
Elin T,Europe,May 2017,"As with almost all the popular beaches here, they are flooded with people. Too many for my taste. Not fun to surf here as there are simply too many fighting for the smallest waves. Go to another island in Indonesia for better surf experience. "
Justyn Jen Gourdin,"Luxor, Egypt",Jul 2017,I love hanging out at this beach. The surf seems pretty good for beginners. Always good to grab a coconut and hang out in the sun for a while.
justjj78,"Glasgow, UK",Aug 2017,"I loved it, sunsets with a roasted corn on the cob and a large Bintang to wash it down and a stroll on the sand......life was made for these moments.You can walk a long way on the sand, just be sure to keep yourself suitably hydrated 😉"
VinceVW,Singapore,Aug 2017,The beach is beautiful and it is great for surfing. There are many beach goers who are there to suntan or to go for surfing.There are surf boards for rental and also great drinks store overlooking the great beach.
jillziegirl,"Bend, OR",Aug 2017,"I heard Canggu was a popular spot.  Then, when I got there, I would have to add...Popular Spot if you like tourists.Also, the beach, although beautiful, is not maintained - lots of dog poo and general trash.  If the Westernized business owners decide to invest here, there should be some sort of commitment in their licensing to clean up the beaches that draw people to Canggu."
"Dr. Tjoe K. Sugiharto, MBA, DTh.","Canggu, Indonesia",Aug 2017,Best American Cheese Burger with oldies milkshake vanilla as well as jungle fries with melted cheese with bacon crumb.It's really heavenly food.
Codyjturnbull,8 contributions,Aug 2017,"Check out surfers warung for the coldest coconuts and othree for their breakfast jaffle, maybe best jaffle on the island"
Kiran V,Belgium,Aug 2017,"The beach is realy cosy and there is every evening live music. There they sell a lot of things. The best thing they sell are the medium spicy corns which are delicious. The waves are for beginners and medium surfers, but there are also big waves if you peddle deep for more advanced surfers."
Portolana,"Denpasar, Indonesia",Aug 2017,"A cluster of small places where to grab a bite and hang out, but right on the beach they are just finishing what looks like a  very fancy place. If you do not surf you can seat very carefully on the huge black rock spitted out from a vulcano  thousand years ago"
VJDee,"Kuala Lumpur, Malaysia",Aug 2017,A fantastic place for those who want to hang out by the beach or learn to surf. We spent 2 wonderful days there and we loved every moment of it. Lots of drink vendors along the beach and you can use their beach chairs if you order drinks from them too. Highly recommended. 
nickenhanneleen,"Bornem, Belgium",Aug 2017,"How can a beach not be lovely..? Can be busy (during high season) and includes some good surfing breaks. Next to the beach are some bars where you can eat and drink. Good spot to watch sunset.Tip:Park your scooter a bit before the beach, in that manner you avoid some parking costs ;)"
Beebyontour,"Leicester, UK",Aug 2017,Stayed in a hotel a 5 minute walk away from Canggu beach and had many happy experiences there. There is a good selection of beach bars/restaurants/cafes along the beach front and this beach is very popular with the local/expat Surf community. When I visited I saw some of the biggest waves I'd ever seen whilst walking along this beach. Stunning place to just look out and watch the sea at it's finest. Would definitely recommend a visit!
Jean-Pierre V,"Vilvoorde, Belgium",Aug 2017,Nice vibe all along from Echo beach to Olds Man. Lot of warungs. Huge waves at Echo beach. Cheap food and drinks. DJ & live music on the beach at Sandbar.
Kübra,"Hannover, Germany",Jul 2017,"Canggu is a nice beach maybe for Surfers but not as good as the beaches in southern Bali in Uluwatu. Canggu is a nice area for cool cafes and Restaurants and a relaxed atmosphere, but the beach is nothing Special."
Léanne D,14 contributions,Jul 2017,"Beautiful beach with soft black sand. Not too many people, that was really appreciated. The water was a at a perfect temperature to be refreshing, but the waves were really strong so we couldn't go very far. "
Margalee,"Taipei, Taiwan",Jul 2017,"Clean and beautiful white sands,not so crowded as other beach at Bali,  good waves and offers many good hotels nearby. "
SushiX,"Stockholm, Sweden",Jul 2017,"Nice beach with exceptional sunsets. Big waves and big difference between low and high tide. Excellent for surfing, hanging, bathing n chillin "
PSingal,"New Delhi, India",Jun 2017,"the beach sand was nice - mostly light cream colored soft with a little volcanic black mix here and their, the water had some huge waves - ideal for surfing , they even have several surfboard rentals available for about 50k IDR per 2 hours , and surf lessons beginning from 250k IDR per 1.5 hours. not recommended for snorkelling as visibility is not great, but good for swimming in the beginner surfing area.if u just want to sun bathe they have resting chairs on hire too"
lexeneandrews,"Woodgate, Australia",Jul 2017,"This road is my favorite shopping destination.  Great shops, plenty of places to eat , more laid back and relaxed.."
derbiggyz,9 contributions,Jul 2017,Beautiful place to meet a lot of cool people and to start surfing. In some days there is a very big Party in the Evening. I will defenetly Come back to this place.
Joannes Rhino,"Bali, Indonesia",Jul 2017,"Canggu Beach is bordering a coastal village on the island with its typical black sands of the coastline for this area. The beaches in this area including Batu Bolong, Echo, and Canggu have the necessary surf breaks that are extremely getting popular these days among surfers across the world. The area around the beach is also scenic in nature with well-maintained rice fields that makes it one of Bali’s chosen expatriate regions as well as surfing zone. From novice to experienced surfers, this coastal region offers everyone something of their choice. "
Heather Boom,California,Jul 2017,"This is a great spot of you want beach with waves to learn to surf or better if you already know how (as the waves are a bit more Challenging). A super social atmosphere with TONS of young travelers speaking the beach and parties and there are tons of places to eat and drink! Seminyak is just next door but not as popular so you can stay here and then day trip or even go for a Saturday night if a bigger club is your thing. I stayed at a place just off the beaten path and it was quieter, yet I had all the goodness of canggu a 5-10 minute scooter ride away. Also the shopping is great with lots of trendy places to get in your retail therapy if the sun isn't out;) "
